source,source_id,name,operator,city,country,latitude,longitude,net_count,ix_count,confidence,source_url,license_note
PeeringDB,9773,AISO Data Center,"Affordable Internet Services Online, Inc.",Romoland,US,33.74821,-117.152165,1,0,high,https://www.peeringdb.com/fac/9773,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9774,GGEW-POP-SHS Bensheim,GGEW net GmbH,Bensheim,DE,49.671976,8.602558,0,0,high,https://www.peeringdb.com/fac/9774,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9775,GGEW-POP-SHM Bensheim,GGEW net GmbH,Bensheim,DE,49.688727,8.605489,0,0,high,https://www.peeringdb.com/fac/9775,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9781,DTEL-IX K21,Digital Telecom IX LLC,Kyiv,UA,50.492695,30.493162,5,1,high,https://www.peeringdb.com/fac/9781,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9792,SECRELNET INFORMATICA,INSTALE TELECOM LTDA,Fortaleza,BR,-3.734043,-38.4969,0,0,high,https://www.peeringdb.com/fac/9792,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9794,GlobalConnect Hørning 2,GlobalConnect Group,Hørning,DK,56.075703,10.026845,2,0,high,https://www.peeringdb.com/fac/9794,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9803,Chorus Otumoetai Exchange  (OTE),Chorus New Zealand Limited,Tauranga,NZ,-37.683274,176.136227,2,1,high,https://www.peeringdb.com/fac/9803,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9804,Chorus Wellington Exchange (WN),Chorus New Zealand Limited,Wellington,NZ,-41.295002,174.782895,7,1,high,https://www.peeringdb.com/fac/9804,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9805,Chorus Avonhead Exchange  (AVO),Chorus New Zealand Limited,Christchurch,NZ,-43.523518,172.545222,7,1,high,https://www.peeringdb.com/fac/9805,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9814,AirTrunk HKG1,AirTrunk Operating Pty Ltd,Hong Kong,HK,22.350083,114.109656,0,0,high,https://www.peeringdb.com/fac/9814,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9815,AirTrunk SGP1,AirTrunk Operating Pty Ltd,Singapore,SG,1.377136,103.967504,1,0,high,https://www.peeringdb.com/fac/9815,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9818,DOKOM21 RZ Huckarde,DOKOM Gesellschaft für Telekommunikation mbH,Dortmund,DE,51.535359,7.418903,2,1,high,https://www.peeringdb.com/fac/9818,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9823,42-24 Derwent Park,42 - 24 Pty Ltd,Moonah,AU,-42.839245,147.297445,2,0,high,https://www.peeringdb.com/fac/9823,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9827,interconnectnigeria Data Centre,Internet eXchange Point of Nigeria Ltd.,Port Harcourt,NG,4.80593,7.005946,1,0,high,https://www.peeringdb.com/fac/9827,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9834,Logon Broadband Karachi,Logon Broadband Pvt. Limited,Karachi,PK,24.836124,67.03393,0,0,high,https://www.peeringdb.com/fac/9834,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9839,Cloudata Indonesia DC - ClouDC-JK3,"Cloudata Indonesia, PT",Jakarta Selatan,ID,-6.238649,106.824078,12,0,high,https://www.peeringdb.com/fac/9839,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9842,PremierDC Veri Merkezi A.S. - Istanbul,PremierDC Veri Merkezi A.S.,Istanbul,TR,41.037555,28.932303,23,3,high,https://www.peeringdb.com/fac/9842,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9845,Connect Des Moines,"Connect Des Moines, LLC",Des Moines,US,41.585529,-93.625422,10,0,high,https://www.peeringdb.com/fac/9845,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9846,Tonaquint Data Center - Boise ID,"Tonaquint Data Center, Inc.",Boise,US,43.60801,-116.310153,2,1,high,https://www.peeringdb.com/fac/9846,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9849,STELLAR IX SALASALA DataCenter,YAS Tanzania,Dar es Salaam,TZ,-6.703944,39.201724,4,1,high,https://www.peeringdb.com/fac/9849,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9853,T5@Cleveland,T5 Data Centers,Cleveland,US,41.440122,-81.80254,0,0,high,https://www.peeringdb.com/fac/9853,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9854,T5@Cincinnati,T5 Data Centers,Cincinnati,US,39.10585,-84.536559,0,0,high,https://www.peeringdb.com/fac/9854,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9855,T5@Minneapolis,T5 Data Centers,Minneapolis,US,44.971526,-93.270339,0,0,high,https://www.peeringdb.com/fac/9855,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9856,4120 Lafayette Center Drive,"Legacy Investing, LLC",Chantilly,US,38.905944,-77.469017,0,0,high,https://www.peeringdb.com/fac/9856,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9859,PIT Peru Arequipa - AQP1,PIT,Arequipa,PE,-16.38768,-71.526944,0,1,high,https://www.peeringdb.com/fac/9859,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9865,Berzarina Data Center,Selectel Ltd.,Moscow,RU,55.790652,37.466504,6,0,high,https://www.peeringdb.com/fac/9865,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9868,Netmagic Chandivali - MUM DC06,NTTCINS,Mumbai,IN,19.114685,72.890391,6,1,high,https://www.peeringdb.com/fac/9868,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9869,Netmagic Chandivali - MUM DC07,NTTCINS,Mumbai,IN,19.114685,72.890391,8,1,high,https://www.peeringdb.com/fac/9869,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9878,Cogent Amsterdam,"Cogent Communications, Inc.",Halfweg,NL,52.384502,4.7167,18,2,high,https://www.peeringdb.com/fac/9878,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9879,GDMS LAO DC,Global Digital Management Solutions Co Ltd,Vientiane,LA,18.076639,102.674194,0,0,high,https://www.peeringdb.com/fac/9879,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9882,Cloud9 Dinamo Arena,Cloud9 LTD,Tbilisi,GE,41.723259,44.787114,8,1,high,https://www.peeringdb.com/fac/9882,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9887,Golden Myanmar Business Exchange,Golden TMH Telecom Co. Ltd,Yangon,MM,16.905335,96.245995,0,0,high,https://www.peeringdb.com/fac/9887,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9888,Sungard AS Elland TC4,Sungard Availability Services,Elland,GB,53.693287,-1.821861,1,0,high,https://www.peeringdb.com/fac/9888,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9894,Belvedere DC,NHM - S.R.L.,Aversa,IT,40.968273,14.203892,6,1,high,https://www.peeringdb.com/fac/9894,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9900,AceHost Tampa,AceHost,Tampa,US,27.948986,-82.457025,3,0,high,https://www.peeringdb.com/fac/9900,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9918,Alpha Technologies DC1,Alpha Technologies Inc.,South Charleston,US,38.353059,-81.696117,6,0,high,https://www.peeringdb.com/fac/9918,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9922,3S Data Center Warsaw,3S S.A.,Warsaw,PL,52.301215,21.020709,6,0,high,https://www.peeringdb.com/fac/9922,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9923,Lanka Bell Limited,Lanka Bell Limited,Colombo,LK,6.908088,79.85048,0,0,high,https://www.peeringdb.com/fac/9923,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9925,Direct LTx Reading,Directlink Technologies Corp.,Reading,US,40.381319,-75.982026,1,0,high,https://www.peeringdb.com/fac/9925,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9943,Getlinks Multan,Getlinks (SMC-Private) Limited,Multan,PK,30.228766,71.47907,0,0,high,https://www.peeringdb.com/fac/9943,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9945,RIX-MH,Internet á Íslandi hf,Reykjavik,IS,64.136171,-21.875739,3,1,high,https://www.peeringdb.com/fac/9945,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9982,ILK Datacenter TPK2 Karlsruhe,ILK Internet GmbH,Karlsruhe,DE,49.02014,8.44067,1,0,high,https://www.peeringdb.com/fac/9982,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9998,Vizit-net,PE Vizit-Service,Kremenchuk,UA,49.128041,33.435044,2,1,high,https://www.peeringdb.com/fac/9998,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,10029,Usman ISP Bhalwal Datacentre,Usman Internet Service Provider Private Limited,Bhalwal,PK,32.268586,72.904825,0,0,high,https://www.peeringdb.com/fac/10029,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,10049,Keliweb DC2,Keliweb S.R.L,Rende,IT,39.363418,16.25075,1,0,high,https://www.peeringdb.com/fac/10049,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,10059,TELCONET Buenos Aires,TELCONET S. A. Argentina,Buenos Aires,AR,-34.605023,-58.376412,1,0,high,https://www.peeringdb.com/fac/10059,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,10062,GELSEN-NET DC Resse,GELSEN NET,Gelsenkirchen,DE,51.577464,7.115599,1,0,high,https://www.peeringdb.com/fac/10062,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,10084,Ármúli 25,Mila hf.,Reykjavik,IS,64.133258,-21.873351,4,1,high,https://www.peeringdb.com/fac/10084,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,10094,IDC  Infortel,Infortel Comunicacoes LTDA,Eunapolis,BR,-16.378557,-39.588659,3,0,high,https://www.peeringdb.com/fac/10094,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,10100,VERIXI Louise DC,VERIXI SA,Brussels,BE,50.822938,4.36895,5,1,high,https://www.peeringdb.com/fac/10100,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
